EventTime,Time,NR,A
2018-11-01 00:02:00,3.0,0,0
2018-11-01 00:04:00,3.0,1,0
2018-11-01 00:33:00,4.0,0,0
2018-11-01 00:37:00,3.0,1,0
2018-11-01 00:43:00,4.0,0,0
2018-11-01 00:56:00,3.0,1,0
2018-11-01 00:58:00,3.0,0,0
2018-11-01 01:03:00,3.0,1,0
2018-11-01 03:15:00,3.0,0,0
2018-11-01 03:55:00,3.0,1,0
2018-11-01 04:27:00,4.0,0,0
2018-11-01 04:38:00,2.0,1,0
2018-11-01 04:56:00,3.0,0,0
2018-11-01 04:57:00,3.0,1,0
2018-11-01 05:33:00,3.0,0,0
2018-11-01 06:08:00,3.0,1,0
2018-11-01 06:24:00,3.0,0,0
2018-11-01 06:34:00,3.0,1,0
2018-11-01 07:01:00,3.0,0,0
2018-11-01 07:08:00,3.0,1,0
2018-11-01 07:24:00,3.0,0,0
2018-11-01 07:27:00,3.0,1,0
2018-11-01 07:43:00,3.0,0,0
2018-11-01 07:45:00,3.0,1,0
2018-11-01 07:59:00,4.0,0,0
2018-11-01 08:03:00,3.0,1,0
2018-11-01 08:25:00,3.0,0,0
2018-11-01 08:38:00,3.0,1,0
2018-11-01 08:49:00,4.0,0,0
2018-11-01 08:57:00,3.0,1,0
2018-11-01 09:08:00,4.0,0,0
2018-11-01 09:10:00,2.0,1,0
2018-11-01 09:20:00,4.0,0,0
2018-11-01 09:25:00,3.0,1,0
2018-11-01 09:54:00,4.0,0,0
2018-11-01 10:00:00,2.0,1,0
2018-11-01 10:23:00,3.0,0,0
2018-11-01 10:31:00,3.0,1,0
2018-11-01 10:34:00,4.0,0,0
2018-11-01 10:41:00,3.0,1,0
2018-11-01 10:55:00,3.0,0,0
2018-11-01 10:57:00,2.0,1,0
2018-11-01 11:06:00,3.0,0,0
2018-11-01 11:17:00,3.0,1,0
2018-11-01 11:21:00,4.0,0,0
2018-11-01 11:26:00,3.0,1,0
2018-11-01 11:57:00,4.0,0,0
2018-11-01 12:00:00,3.0,1,0
2018-11-01 12:03:00,3.0,0,0
2018-11-01 13:13:00,3.0,1,0
2018-11-01 13:20:00,3.0,0,0
2018-11-01 13:23:00,3.0,1,0
2018-11-01 13:53:00,3.0,0,0
2018-11-01 15:01:00,3.0,1,0
2018-11-01 15:11:00,3.0,0,0
2018-11-01 15:25:00,3.0,1,0
2018-11-01 15:40:00,3.0,0,0
2018-11-01 15:48:00,3.0,1,0
2018-11-01 15:50:00,4.0,0,0
2018-11-01 15:56:00,3.0,1,0
2018-11-01 16:08:00,4.0,0,0
2018-11-01 16:10:00,3.0,1,0
2018-11-01 16:15:00,3.0,0,0
2018-11-01 16:20:00,3.0,1,0
2018-11-01 16:28:00,3.0,0,0
2018-11-01 16:48:00,3.0,1,0
2018-11-01 16:50:00,3.0,0,0
2018-11-01 16:58:00,2.0,1,0
2018-11-01 17:05:00,3.0,0,0
2018-11-01 17:14:00,3.0,1,0
2018-11-01 17:18:00,3.0,0,0
2018-11-01 17:27:00,3.0,1,0
2018-11-01 17:33:00,3.0,0,0
2018-11-01 17:41:00,3.0,1,0
2018-11-01 17:44:00,3.0,0,0
2018-11-01 17:45:00,3.0,1,0
2018-11-01 17:51:00,3.0,0,0
2018-11-01 18:05:00,3.0,1,0
2018-11-01 18:09:00,3.0,0,0
2018-11-01 18:26:00,2.0,1,0
2018-11-01 18:46:00,4.0,0,0
2018-11-01 19:56:00,3.0,1,0
2018-11-01 19:59:00,3.0,0,0
2018-11-01 20:10:00,3.0,1,0
2018-11-01 20:20:00,3.0,0,0
2018-11-01 20:22:00,3.0,1,0
2018-11-01 20:27:00,3.0,0,0
2018-11-01 20:36:00,2.0,1,0
2018-11-01 20:56:00,3.0,0,0
2018-11-01 20:59:00,3.0,1,0
2018-11-01 21:19:00,3.0,0,0
2018-11-01 21:22:00,3.0,1,0
2018-11-01 21:54:00,4.0,0,0
2018-11-01 21:59:00,3.0,1,0
2018-11-01 22:03:00,3.0,0,0
2018-11-01 22:05:00,3.0,1,0
2018-11-01 22:35:00,3.0,0,0
2018-11-01 22:37:00,3.0,1,0
2018-11-01 23:00:00,4.0,0,0
2018-11-01 23:02:00,3.0,1,0
2018-11-01 23:06:00,4.0,0,0
2018-11-01 23:07:00,3.0,1,0
2018-11-01 23:22:00,4.0,0,0
2018-11-01 23:23:00,3.0,1,0
2018-11-01 23:34:00,4.0,0,0
2018-11-01 23:35:00,3.0,1,0
2018-11-02 00:11:00,4.0,0,0
2018-11-02 00:26:00,3.0,1,0
2018-11-02 00:41:00,3.0,0,0
2018-11-02 00:45:00,3.0,1,0
2018-11-02 01:16:00,3.0,0,0
