EventTime,Time,NR,A
2018-11-01 00:14:00,3.0,0,0
2018-11-01 00:21:00,3.0,1,0
2018-11-01 00:32:00,3.0,0,0
2018-11-01 00:37:00,3.0,1,0
2018-11-01 01:10:00,3.0,0,0
2018-11-01 04:04:00,4.0,1,0
2018-11-01 04:15:00,4.0,0,0
2018-11-01 04:21:00,3.0,1,0
2018-11-01 06:53:00,3.0,0,0
2018-11-01 07:27:00,4.0,1,0
2018-11-01 07:54:00,4.0,0,0
2018-11-01 08:03:00,3.0,1,0
2018-11-01 08:09:00,3.0,0,0
2018-11-01 08:17:00,3.0,1,0
2018-11-01 08:28:00,3.0,0,0
2018-11-01 08:33:00,3.0,1,0
2018-11-01 08:45:00,3.0,0,0
2018-11-01 08:52:00,3.0,1,0
2018-11-01 08:58:00,3.0,0,0
2018-11-01 09:02:00,3.0,1,0
2018-11-01 09:09:00,3.0,0,0
2018-11-01 09:10:00,4.0,1,0
2018-11-01 09:23:00,3.0,0,0
2018-11-01 09:27:00,3.0,1,0
2018-11-01 11:27:00,3.0,0,0
2018-11-01 15:56:00,3.0,1,0
2018-11-01 16:24:00,3.0,0,0
2018-11-01 17:27:00,3.0,1,0
2018-11-01 18:30:00,3.0,0,0
2018-11-01 18:32:00,3.0,1,0
2018-11-01 20:54:00,3.0,0,0
2018-11-01 21:07:00,3.0,1,0
2018-11-01 21:22:00,3.0,0,0
2018-11-01 21:59:00,3.0,1,0
2018-11-01 22:03:00,3.0,0,0
2018-11-01 22:05:00,3.0,1,0
2018-11-01 22:07:00,3.0,0,0
2018-11-01 22:14:00,3.0,1,0
2018-11-01 22:22:00,3.0,0,0
2018-11-01 22:26:00,4.0,1,0
2018-11-01 23:00:00,3.0,0,0
2018-11-01 23:02:00,3.0,1,0
2018-11-01 23:06:00,3.0,0,0
2018-11-01 23:08:00,3.0,1,0
2018-11-01 23:22:00,3.0,0,0
2018-11-01 23:27:00,3.0,1,0
2018-11-01 23:36:00,3.0,0,0
2018-11-01 23:38:00,3.0,1,0
2018-11-01 23:54:00,3.0,0,0
2018-11-01 23:57:00,4.0,1,0
2018-11-02 00:17:00,3.0,0,0
2018-11-02 00:26:00,4.0,1,0
2018-11-02 00:32:00,3.0,0,0
2018-11-02 00:33:00,3.0,1,0
2018-11-02 00:35:00,3.0,0,0
2018-11-02 00:36:00,4.0,1,0
2018-11-02 01:01:00,3.0,0,0
2018-11-02 01:04:00,3.0,1,0
2018-11-02 03:57:00,3.0,0,0
2018-11-02 04:22:00,4.0,1,0
2018-11-02 05:55:00,3.0,0,0
2018-11-02 07:34:00,3.0,1,0
2018-11-02 07:54:00,4.0,0,0
2018-11-02 08:00:00,4.0,1,0
2018-11-02 08:09:00,4.0,0,0
2018-11-02 08:18:00,3.0,1,0
2018-11-02 08:41:00,4.0,0,0
2018-11-02 08:50:00,3.0,1,0
2018-11-02 08:55:00,3.0,0,0
2018-11-02 09:00:00,3.0,1,0
2018-11-02 09:25:00,3.0,0,0
2018-11-02 09:33:00,4.0,1,0
2018-11-02 11:27:00,3.0,0,0
2018-11-02 11:41:00,3.0,1,0
2018-11-02 11:59:00,3.0,0,0
2018-11-02 13:38:00,3.0,1,0
2018-11-02 14:27:00,3.0,0,0
2018-11-02 15:01:00,4.0,1,0
2018-11-02 16:34:00,3.0,0,0
2018-11-02 16:36:00,3.0,1,0
2018-11-02 16:58:00,3.0,0,0
2018-11-02 17:24:00,3.0,1,0
2018-11-02 17:31:00,3.0,0,0
2018-11-02 17:33:00,3.0,1,0
2018-11-02 17:37:00,3.0,0,0
2018-11-02 17:53:00,3.0,1,0
2018-11-02 18:09:00,3.0,0,0
2018-11-02 18:17:00,3.0,1,0
2018-11-02 18:19:00,3.0,0,0
2018-11-02 18:21:00,3.0,1,0
2018-11-02 18:34:00,3.0,0,0
2018-11-02 18:44:00,3.0,1,0
2018-11-02 18:53:00,3.0,0,0
2018-11-02 19:15:00,3.0,1,0
2018-11-02 19:28:00,3.0,0,0
2018-11-02 19:38:00,3.0,1,0
2018-11-02 20:19:00,3.0,0,0
2018-11-02 20:29:00,3.0,1,0
2018-11-02 20:54:00,3.0,0,0
2018-11-02 20:58:00,4.0,1,0
2018-11-02 21:29:00,3.0,0,0
2018-11-02 21:30:00,3.0,1,0
2018-11-02 21:37:00,3.0,0,0
2018-11-02 23:29:00,3.0,1,0
2018-11-02 23:34:00,3.0,0,0
2018-11-02 23:50:00,3.0,1,0
2018-11-03 00:28:00,3.0,0,0
2018-11-03 00:30:00,3.0,1,0
2018-11-03 00:37:00,3.0,0,0
2018-11-03 00:38:00,3.0,1,0
2018-11-03 00:40:00,3.0,0,0
2018-11-03 01:11:00,4.0,1,0
2018-11-03 03:34:00,3.0,0,0
2018-11-03 03:44:00,3.0,1,0
2018-11-03 04:37:00,3.0,0,0
2018-11-03 05:03:00,3.0,1,0
2018-11-03 05:28:00,3.0,0,0
2018-11-03 05:33:00,3.0,1,0
2018-11-03 05:52:00,4.0,0,0
2018-11-03 05:59:00,3.0,1,0
2018-11-03 06:08:00,3.0,0,0
2018-11-03 06:23:00,3.0,1,0
2018-11-03 06:27:00,3.0,0,0
2018-11-03 06:33:00,3.0,1,0
2018-11-03 06:41:00,3.0,0,0
2018-11-03 06:48:00,3.0,1,0
2018-11-03 06:53:00,4.0,0,0
2018-11-03 06:59:00,4.0,1,0
2018-11-03 07:18:00,3.0,0,0
2018-11-03 07:21:00,4.0,1,0
2018-11-03 07:29:00,3.0,0,0
2018-11-03 07:33:00,3.0,1,0
2018-11-03 07:43:00,3.0,0,0
2018-11-03 07:52:00,4.0,1,0
2018-11-03 07:58:00,3.0,0,0
2018-11-03 08:00:00,3.0,1,0
2018-11-03 08:14:00,4.0,0,0
2018-11-03 08:21:00,3.0,1,0
2018-11-03 08:27:00,3.0,0,0
2018-11-03 08:41:00,4.0,1,0
2018-11-03 08:45:00,3.0,0,0
2018-11-03 08:49:00,3.0,1,0
2018-11-03 08:57:00,3.0,0,0
2018-11-03 09:00:00,3.0,1,0
2018-11-03 09:13:00,4.0,0,0
2018-11-03 09:17:00,3.0,1,0
2018-11-03 09:27:00,4.0,0,0
2018-11-03 09:32:00,3.0,1,0
2018-11-03 09:47:00,3.0,0,0
2018-11-03 09:50:00,3.0,1,0
2018-11-03 09:57:00,3.0,0,0
2018-11-03 10:01:00,3.0,1,0
2018-11-03 10:23:00,3.0,0,0
2018-11-03 10:25:00,4.0,1,0
2018-11-03 10:30:00,3.0,0,0
2018-11-03 10:36:00,4.0,1,0
2018-11-03 10:38:00,3.0,0,0
2018-11-03 10:41:00,3.0,1,0
2018-11-03 10:45:00,3.0,0,0
2018-11-03 11:02:00,3.0,1,0
2018-11-03 11:10:00,3.0,0,0
2018-11-03 11:21:00,3.0,1,0
2018-11-03 11:33:00,3.0,0,0
2018-11-03 11:42:00,3.0,1,0
2018-11-03 11:46:00,3.0,0,0
2018-11-03 11:51:00,3.0,1,0
2018-11-03 11:56:00,3.0,0,0
2018-11-03 12:00:00,4.0,1,0
2018-11-03 12:12:00,3.0,0,0
2018-11-03 12:16:00,3.0,1,0
2018-11-03 12:26:00,3.0,0,0
2018-11-03 12:49:00,3.0,1,0
2018-11-03 12:53:00,3.0,0,0
2018-11-03 13:00:00,3.0,1,0
2018-11-03 13:15:00,3.0,0,0
2018-11-03 13:25:00,3.0,1,0
2018-11-03 13:26:00,3.0,0,0
2018-11-03 13:40:00,3.0,1,0
2018-11-03 13:50:00,3.0,0,0
2018-11-03 14:23:00,3.0,1,0
2018-11-03 14:26:00,3.0,0,0
2018-11-03 14:37:00,3.0,1,0
2018-11-03 14:44:00,3.0,0,0
2018-11-03 14:47:00,3.0,1,0
2018-11-03 14:54:00,3.0,0,0
2018-11-03 15:00:00,3.0,1,0
2018-11-03 15:21:00,3.0,0,0
2018-11-03 15:24:00,3.0,1,0
2018-11-03 15:27:00,3.0,0,0
2018-11-03 15:39:00,3.0,1,0
2018-11-03 15:47:00,3.0,0,0
2018-11-03 15:49:00,4.0,1,0
2018-11-03 15:57:00,4.0,0,0
2018-11-03 16:17:00,3.0,1,0
2018-11-03 16:30:00,3.0,0,0
2018-11-03 16:32:00,3.0,1,0
2018-11-03 16:46:00,3.0,0,0
2018-11-03 16:55:00,3.0,1,0
2018-11-03 16:58:00,3.0,0,0
2018-11-03 17:16:00,3.0,1,0
2018-11-03 17:26:00,3.0,0,0
2018-11-03 17:37:00,3.0,1,0
2018-11-03 17:42:00,3.0,0,0
2018-11-03 17:48:00,3.0,1,0
2018-11-03 17:56:00,3.0,0,0
