EventTime,Time,NR,A
2018-11-01 03:56:00,3.0,0,0
2018-11-01 04:00:00,3.0,1,0
2018-11-01 09:48:00,2.0,0,0
2018-11-01 09:50:00,2.0,1,0
2018-11-02 03:54:00,2.0,0,0
2018-11-02 03:59:00,2.0,1,0
2018-11-02 16:42:00,2.0,0,0
2018-11-02 16:44:00,3.0,1,0
2018-11-02 17:02:00,3.0,0,0
2018-11-02 17:03:00,3.0,1,0
2018-11-05 03:46:00,2.0,0,0
2018-11-05 03:56:00,3.0,1,0
2018-11-05 11:06:00,3.0,0,0
2018-11-05 11:08:00,3.0,1,0
2018-11-06 00:26:00,3.0,0,0
2018-11-06 00:29:00,2.0,1,0
2018-11-06 00:58:00,2.0,0,0
2018-11-06 01:08:00,3.0,1,0
2018-11-06 03:34:00,2.0,0,0
2018-11-06 03:40:00,2.0,1,0
2018-11-07 03:57:00,3.0,0,0
2018-11-07 04:01:00,2.0,1,0
2018-11-10 04:28:00,2.0,0,0
2018-11-10 04:34:00,3.0,1,0
2018-11-10 05:00:00,3.0,0,0
2018-11-10 05:06:00,3.0,1,0
2018-11-10 05:27:00,3.0,0,0
2018-11-10 05:32:00,3.0,1,0
2018-11-10 05:58:00,3.0,0,0
2018-11-10 06:04:00,3.0,1,0
2018-11-10 06:29:00,2.0,0,0
2018-11-10 06:35:00,3.0,1,0
2018-11-10 06:58:00,3.0,0,0
2018-11-10 07:05:00,3.0,1,0
2018-11-10 07:29:00,3.0,0,0
2018-11-10 07:34:00,2.0,1,0
2018-11-10 07:57:00,2.0,0,0
2018-11-10 08:05:00,3.0,1,0
2018-11-10 08:32:00,2.0,0,0
2018-11-10 08:36:00,2.0,1,0
2018-11-10 08:45:00,3.0,0,0
2018-11-10 08:48:00,2.0,1,0
2018-11-10 09:04:00,3.0,0,0
2018-11-10 09:06:00,2.0,1,0
2018-11-10 09:16:00,3.0,0,0
2018-11-10 09:20:00,2.0,1,0
2018-11-10 09:32:00,2.0,0,0
2018-11-10 09:34:00,2.0,1,0
2018-11-10 09:43:00,2.0,0,0
2018-11-10 09:48:00,3.0,1,0
2018-11-10 10:02:00,3.0,0,0
2018-11-10 10:05:00,3.0,1,0
2018-11-10 10:17:00,2.0,0,0
2018-11-10 10:25:00,2.0,1,0
2018-11-10 10:31:00,3.0,0,0
2018-11-10 10:37:00,2.0,1,0
2018-11-10 10:44:00,2.0,0,0
2018-11-10 10:49:00,2.0,1,0
2018-11-10 11:02:00,2.0,0,0
2018-11-10 11:04:00,2.0,1,0
2018-11-10 11:13:00,2.0,0,0
2018-11-10 11:19:00,2.0,1,0
2018-11-10 11:35:00,2.0,0,0
2018-11-10 11:37:00,3.0,1,0
2018-11-10 11:47:00,3.0,0,0
2018-11-10 11:51:00,3.0,1,0
2018-11-10 12:02:00,3.0,0,0
2018-11-10 12:04:00,3.0,1,0
2018-11-10 12:18:00,3.0,0,0
2018-11-10 12:23:00,3.0,1,0
2018-11-10 12:33:00,2.0,0,0
2018-11-10 12:35:00,2.0,1,0
2018-11-10 12:45:00,3.0,0,0
2018-11-10 12:49:00,2.0,1,0
2018-11-10 13:00:00,3.0,0,0
2018-11-10 13:03:00,2.0,1,0
2018-11-10 13:13:00,2.0,0,0
2018-11-10 13:19:00,2.0,1,0
2018-11-10 13:33:00,2.0,0,0
2018-11-10 13:35:00,3.0,1,0
2018-11-10 13:44:00,2.0,0,0
2018-11-10 13:48:00,3.0,1,0
2018-11-10 13:59:00,2.0,0,0
2018-11-10 14:03:00,3.0,1,0
2018-11-10 14:12:00,2.0,0,0
2018-11-10 14:16:00,2.0,1,0
2018-11-10 14:27:00,2.0,0,0
2018-11-10 14:32:00,3.0,1,0
2018-11-10 14:49:00,2.0,0,0
2018-11-10 14:51:00,3.0,1,0
2018-11-10 14:58:00,3.0,0,0
2018-11-10 15:04:00,2.0,1,0
2018-11-10 15:17:00,2.0,0,0
2018-11-10 15:21:00,2.0,1,0
2018-11-10 15:31:00,2.0,0,0
2018-11-10 15:36:00,2.0,1,0
2018-11-10 15:42:00,2.0,0,0
2018-11-10 15:46:00,3.0,1,0
2018-11-10 15:59:00,2.0,0,0
2018-11-10 16:06:00,2.0,1,0
2018-11-10 16:16:00,2.0,0,0
2018-11-10 16:19:00,3.0,1,0
2018-11-10 16:30:00,3.0,0,0
2018-11-10 16:35:00,3.0,1,0
2018-11-10 16:42:00,2.0,0,0
2018-11-10 16:47:00,3.0,1,0
2018-11-10 17:03:00,3.0,0,0
2018-11-10 17:05:00,3.0,1,0
2018-11-10 17:17:00,2.0,0,0
2018-11-10 17:19:00,2.0,1,0
2018-11-10 17:27:00,2.0,0,0
2018-11-10 17:31:00,2.0,1,0
2018-11-10 17:45:00,2.0,0,0
2018-11-10 17:50:00,2.0,1,0
2018-11-10 18:04:00,2.0,0,0
2018-11-10 18:06:00,3.0,1,0
2018-11-10 18:12:00,2.0,0,0
2018-11-10 18:17:00,3.0,1,0
2018-11-10 18:33:00,2.0,0,0
2018-11-10 18:35:00,2.0,1,0
2018-11-10 18:43:00,3.0,0,0
2018-11-10 18:47:00,3.0,1,0
2018-11-10 19:04:00,3.0,0,0
2018-11-10 19:06:00,3.0,1,0
2018-11-10 19:14:00,2.0,0,0
2018-11-10 19:22:00,2.0,1,0
2018-11-10 19:28:00,3.0,0,0
2018-11-10 19:32:00,2.0,1,0
2018-11-10 19:42:00,2.0,0,0
2018-11-10 19:48:00,3.0,1,0
2018-11-10 20:04:00,3.0,0,0
2018-11-10 20:07:00,3.0,1,0
2018-11-10 20:16:00,2.0,0,0
2018-11-10 20:18:00,3.0,1,0
2018-11-10 20:27:00,2.0,0,0
2018-11-10 20:33:00,2.0,1,0
2018-11-10 20:44:00,3.0,0,0
2018-11-10 20:50:00,2.0,1,0
2018-11-10 21:01:00,2.0,0,0
2018-11-10 21:04:00,2.0,1,0
2018-11-10 21:12:00,3.0,0,0
2018-11-10 21:18:00,2.0,1,0
2018-11-10 21:32:00,2.0,0,0
2018-11-10 21:35:00,2.0,1,0
2018-11-10 22:01:00,2.0,0,0
2018-11-10 22:05:00,3.0,1,0
2018-11-10 22:28:00,3.0,0,0
2018-11-10 22:34:00,2.0,1,0
2018-11-10 22:57:00,3.0,0,0
2018-11-10 23:04:00,3.0,1,0
2018-11-10 23:29:00,3.0,0,0
2018-11-10 23:33:00,3.0,1,0
2018-11-10 23:57:00,3.0,0,0
2018-11-11 00:03:00,33.0,1,0
2018-11-11 00:29:00,3.0,0,0
2018-11-11 00:34:00,3.0,1,0
2018-11-11 01:05:00,3.0,0,0
2018-11-11 01:24:00,2.0,1,0
2018-11-11 04:28:00,3.0,0,0
2018-11-11 04:36:00,3.0,1,0
2018-11-11 04:57:00,2.0,0,0
2018-11-11 05:03:00,3.0,1,0
2018-11-11 05:27:00,2.0,0,0
2018-11-11 05:35:00,2.0,1,0
2018-11-11 05:57:00,3.0,0,0
2018-11-11 06:04:00,2.0,1,0
2018-11-11 06:25:00,3.0,0,0
2018-11-11 06:28:00,3.0,1,0
2018-11-11 06:31:00,3.0,0,0
2018-11-11 06:35:00,3.0,1,0
2018-11-11 07:02:00,3.0,0,0
2018-11-11 07:04:00,3.0,1,0
2018-11-11 07:23:00,2.0,0,0
2018-11-11 07:27:00,2.0,1,0
2018-11-11 07:28:00,2.0,0,0
2018-11-11 07:33:00,3.0,1,0
2018-11-11 07:57:00,2.0,0,0
2018-11-11 08:06:00,3.0,1,0
2018-11-11 08:24:00,3.0,0,0
2018-11-11 08:28:00,3.0,1,0
2018-11-11 08:36:00,2.0,0,0
2018-11-11 08:39:00,3.0,1,0
2018-11-11 08:43:00,2.0,0,0
2018-11-11 08:50:00,2.0,1,0
2018-11-11 09:00:00,2.0,0,0
2018-11-11 09:03:00,3.0,1,0
2018-11-11 09:06:00,2.0,0,0
2018-11-11 09:10:00,2.0,1,0
2018-11-11 09:13:00,2.0,0,0
2018-11-11 09:18:00,3.0,1,0
2018-11-11 09:25:00,3.0,0,0
2018-11-11 09:36:00,3.0,1,0
2018-11-11 09:46:00,2.0,0,0
2018-11-11 09:48:00,3.0,1,0
2018-11-11 09:58:00,2.0,0,0
2018-11-11 10:06:00,2.0,1,0
2018-11-11 10:15:00,2.0,0,0
2018-11-11 10:18:00,2.0,1,0
2018-11-11 10:30:00,3.0,0,0
2018-11-11 10:33:00,3.0,1,0
2018-11-11 10:45:00,2.0,0,0
2018-11-11 10:50:00,2.0,1,0
2018-11-11 11:04:00,2.0,0,0
2018-11-11 11:06:00,3.0,1,0
2018-11-11 11:15:00,2.0,0,0
2018-11-11 11:18:00,3.0,1,0
2018-11-11 11:30:00,2.0,0,0
2018-11-11 11:35:00,2.0,1,0
2018-11-11 11:47:00,3.0,0,0
2018-11-11 11:50:00,2.0,1,0
2018-11-11 12:03:00,3.0,0,0
2018-11-11 12:05:00,3.0,1,0
2018-11-11 12:13:00,2.0,0,0
2018-11-11 12:19:00,2.0,1,0
2018-11-11 12:30:00,3.0,0,0
2018-11-11 12:33:00,2.0,1,0
2018-11-11 12:36:00,2.0,0,0
2018-11-11 12:37:00,2.0,1,0
2018-11-11 12:43:00,2.0,0,0
2018-11-11 12:49:00,2.0,1,0
2018-11-11 12:58:00,3.0,0,0
2018-11-11 13:04:00,3.0,1,0
2018-11-11 13:15:00,2.0,0,0
2018-11-11 13:20:00,3.0,1,0
