EventTime,Time,NR,A
2018-11-01 01:16:00,3.0,0,0
2018-11-01 03:48:00,3.0,1,0
2018-11-01 04:15:00,3.0,0,0
2018-11-01 04:19:00,3.0,1,0
2018-11-01 04:44:00,3.0,0,0
2018-11-01 04:48:00,2.0,1,0
2018-11-01 05:16:00,3.0,0,0
2018-11-01 05:19:00,3.0,1,0
2018-11-01 06:19:00,3.0,0,0
2018-11-01 06:21:00,2.0,1,0
2018-11-01 06:35:00,3.0,0,0
2018-11-01 06:38:00,3.0,1,0
2018-11-01 06:59:00,3.0,0,0
2018-11-01 07:02:00,3.0,1,0
2018-11-01 11:31:00,3.0,0,0
2018-11-01 11:31:00,3.0,1,0
2018-11-01 12:56:00,3.0,0,0
2018-11-01 12:58:00,3.0,1,0
2018-11-01 15:06:00,3.0,0,0
2018-11-01 15:09:00,2.0,1,0
2018-11-02 01:12:00,2.0,0,0
2018-11-02 03:50:00,3.0,1,0
2018-11-02 04:12:00,3.0,0,0
2018-11-02 04:18:00,2.0,1,0
2018-11-02 04:44:00,3.0,0,0
2018-11-02 04:49:00,3.0,1,0
2018-11-02 05:16:00,3.0,0,0
2018-11-02 05:19:00,3.0,1,0
2018-11-02 06:16:00,2.0,0,0
2018-11-02 06:20:00,2.0,1,0
2018-11-02 06:30:00,3.0,0,0
2018-11-02 06:35:00,3.0,1,0
2018-11-02 06:59:00,3.0,0,0
2018-11-02 07:00:00,2.0,1,0
2018-11-02 10:33:00,3.0,0,0
2018-11-02 10:34:00,2.0,1,0
2018-11-02 21:36:00,3.0,0,0
2018-11-02 21:40:00,3.0,1,0
2018-11-02 23:12:00,3.0,0,0
2018-11-02 23:14:00,3.0,1,0
2018-11-02 23:45:00,3.0,0,0
2018-11-02 23:54:00,3.0,1,0
2018-11-05 03:00:00,3.0,0,0
2018-11-05 03:01:00,2.0,1,0
2018-11-05 04:08:00,3.0,0,0
2018-11-05 04:18:00,3.0,1,0
2018-11-05 04:48:00,3.0,0,0
2018-11-05 04:49:00,3.0,1,0
2018-11-05 05:15:00,3.0,0,0
2018-11-05 05:20:00,3.0,1,0
2018-11-05 06:17:00,2.0,0,0
2018-11-05 06:20:00,3.0,1,0
2018-11-05 06:36:00,3.0,0,0
2018-11-05 06:38:00,2.0,1,0
2018-11-05 06:58:00,3.0,0,0
2018-11-05 07:03:00,3.0,1,0
2018-11-05 10:32:00,3.0,0,0
2018-11-05 10:35:00,3.0,1,0
2018-11-05 15:08:00,3.0,0,0
2018-11-05 15:10:00,3.0,1,0
2018-11-05 22:32:00,3.0,0,0
2018-11-05 22:33:00,3.0,1,0
2018-11-06 03:12:00,3.0,0,0
2018-11-06 03:14:00,2.0,1,0
2018-11-06 04:12:00,3.0,0,0
2018-11-06 04:19:00,3.0,1,0
2018-11-06 04:42:00,2.0,0,0
2018-11-06 04:49:00,3.0,1,0
2018-11-06 05:17:00,3.0,0,0
2018-11-06 05:19:00,3.0,1,0
2018-11-06 06:17:00,3.0,0,0
2018-11-06 06:20:00,2.0,1,0
2018-11-06 06:32:00,3.0,0,0
2018-11-06 06:36:00,3.0,1,0
2018-11-06 15:04:00,3.0,0,0
2018-11-06 15:06:00,2.0,1,0
2018-11-06 21:04:00,3.0,0,0
2018-11-06 21:12:00,2.0,1,0
2018-11-07 04:12:00,3.0,0,0
2018-11-07 04:18:00,3.0,1,0
2018-11-07 04:45:00,3.0,0,0
2018-11-07 04:48:00,3.0,1,0
2018-11-07 05:16:00,3.0,0,0
2018-11-07 05:19:00,2.0,1,0
2018-11-07 06:18:00,3.0,0,0
