EventTime,Time,NR,A
2018-11-01 03:07:00,6.0,1,0
2018-11-01 04:01:00,6.0,0,0
2018-11-01 19:08:00,6.0,1,0
2018-11-01 19:23:00,6.0,0,0
2018-11-01 19:55:00,6.0,1,0
2018-11-01 20:43:00,6.0,0,0
2018-11-02 08:43:00,6.0,1,0
2018-11-02 19:30:00,6.0,0,0
2018-11-03 00:17:00,6.0,1,0
2018-11-05 00:23:00,7.0,0,0
2018-11-05 02:03:00,6.0,1,0
2018-11-05 08:56:00,6.0,0,0
2018-11-05 19:08:00,6.0,1,0
2018-11-05 21:02:00,6.0,0,0
2018-11-05 23:23:00,6.0,1,0
2018-11-06 20:12:00,7.0,0,0
2018-11-07 03:38:00,6.0,1,0
2018-11-07 11:24:00,6.0,0,0
2018-11-07 11:25:00,6.0,1,0
2018-11-07 11:25:00,27.0,0,0
2018-11-07 11:31:00,7.0,1,0
2018-11-07 11:32:00,7.0,0,0
2018-11-07 18:57:00,6.0,1,0
2018-11-07 20:01:00,7.0,0,0
2018-11-08 02:23:00,6.0,1,0
2018-11-08 18:38:00,6.0,0,0
2018-11-08 18:56:00,6.0,1,0
2018-11-08 19:10:00,6.0,0,0
2018-11-08 19:17:00,7.0,1,0
2018-11-08 19:20:00,6.0,0,0
2018-11-09 19:29:00,7.0,1,0
2018-11-09 21:04:00,6.0,0,0
2018-11-10 07:33:00,6.0,1,0
2018-11-11 00:11:00,6.0,0,0
2018-11-13 18:34:00,7.0,1,0
2018-11-13 19:59:00,7.0,0,0
2018-11-14 00:13:00,6.0,1,0
2018-11-14 07:22:00,7.0,0,0
2018-11-14 18:56:00,6.0,1,0
2018-11-14 19:31:00,7.0,0,0
2018-11-15 18:54:00,6.0,1,0
2018-11-15 22:03:00,7.0,0,0
2018-11-16 08:58:00,6.0,1,0
2018-11-16 11:43:00,7.0,0,0
2018-11-17 00:26:00,6.0,1,0
2018-11-17 00:57:00,7.0,0,0
2018-11-17 01:16:00,6.0,1,0
2018-11-17 06:13:00,6.0,0,0
2018-11-18 01:40:00,6.0,1,0
2018-11-18 01:52:00,6.0,0,0
2018-11-19 19:03:00,7.0,1,0
2018-11-19 21:07:00,7.0,0,0
2018-11-20 00:44:00,6.0,1,0
2018-11-20 20:46:00,6.0,0,0
2018-11-21 08:55:00,6.0,1,0
2018-11-21 13:12:00,6.0,0,0
2018-11-21 18:07:00,6.0,1,0
2018-11-21 20:32:00,7.0,0,0
2018-11-22 07:45:00,6.0,1,0
2018-11-22 12:40:00,6.0,0,0
2018-11-22 19:53:00,7.0,1,0
2018-11-22 21:13:00,7.0,0,0
2018-11-22 23:13:00,7.0,1,0
2018-11-22 23:49:00,6.0,0,0
2018-11-23 00:54:00,6.0,1,0
2018-11-23 08:29:00,7.0,0,0
2018-11-23 21:30:00,6.0,1,0
2018-11-23 22:04:00,7.0,0,0
2018-11-26 19:17:00,6.0,1,0
2018-11-26 20:59:00,6.0,0,0
2018-11-27 03:23:00,6.0,1,0
2018-11-27 11:44:00,6.0,0,0
2018-11-28 01:11:00,6.0,1,0
2018-11-28 21:03:00,6.0,0,0
2018-11-29 01:13:00,6.0,1,0
2018-11-29 04:19:00,6.0,0,0
2018-11-29 11:12:00,7.0,1,0
2018-11-29 19:21:00,7.0,0,0
2018-11-29 22:53:00,6.0,1,0
2018-11-07 11:25:33,0.1,2,1
2018-11-07 11:25:37,0.1,2,1
2018-11-07 11:25:45,0.1,2,1
2018-11-07 11:25:47,0.1,2,1
2018-11-07 11:30:45,0.1,2,1
2018-11-07 11:31:16,0.1,2,1
2018-11-07 11:31:35,0.1,2,1
2018-11-07 11:31:42,0.1,2,1
