EventTime,Time,NR,A
2018-11-01 05:39:00,6.0,0,0
2018-11-01 05:46:00,6.0,1,0
2018-11-01 08:38:00,7.0,0,0
2018-11-01 08:42:00,6.0,1,0
2018-11-01 09:05:00,7.0,0,0
2018-11-01 09:09:00,6.0,1,0
2018-11-01 09:17:00,7.0,0,0
2018-11-01 09:21:00,6.0,1,0
2018-11-01 09:28:00,7.0,0,0
2018-11-01 09:30:00,6.0,1,0
2018-11-01 09:54:00,7.0,0,0
2018-11-01 09:57:00,6.0,1,0
2018-11-01 10:29:00,7.0,0,0
2018-11-01 10:35:00,7.0,1,0
2018-11-01 10:55:00,7.0,0,0
2018-11-01 11:01:00,7.0,1,0
2018-11-01 11:25:00,7.0,0,0
2018-11-01 11:31:00,6.0,1,0
2018-11-01 11:58:00,7.0,0,0
2018-11-01 12:03:00,6.0,1,0
2018-11-01 12:28:00,7.0,0,0
2018-11-01 12:32:00,6.0,1,0
2018-11-01 12:55:00,7.0,0,0
2018-11-01 13:01:00,6.0,1,0
2018-11-01 13:30:00,7.0,0,0
2018-11-01 13:33:00,6.0,1,0
2018-11-01 13:55:00,7.0,0,0
2018-11-01 14:01:00,6.0,1,0
2018-11-01 14:25:00,7.0,0,0
2018-11-01 14:31:00,7.0,1,0
2018-11-01 14:55:00,7.0,0,0
2018-11-01 15:01:00,6.0,1,0
2018-11-01 15:25:00,7.0,0,0
2018-11-01 15:31:00,6.0,1,0
2018-11-01 19:55:00,7.0,0,0
2018-11-01 20:01:00,6.0,1,0
2018-11-01 20:26:00,7.0,0,0
2018-11-01 20:32:00,6.0,1,0
2018-11-01 20:55:00,7.0,0,0
2018-11-01 21:01:00,5.0,1,0
2018-11-02 05:38:00,7.0,0,0
2018-11-02 05:45:00,6.0,1,0
2018-11-02 08:32:00,7.0,0,0
2018-11-02 08:36:00,7.0,1,0
2018-11-02 08:54:00,7.0,0,0
2018-11-02 08:57:00,6.0,1,0
2018-11-02 09:08:00,7.0,0,0
2018-11-02 09:11:00,7.0,1,0
2018-11-02 09:23:00,6.0,0,0
2018-11-02 09:26:00,6.0,1,0
2018-11-02 09:55:00,7.0,0,0
2018-11-02 10:01:00,7.0,1,0
2018-11-02 10:25:00,7.0,0,0
2018-11-02 10:31:00,6.0,1,0
2018-11-02 10:55:00,7.0,0,0
2018-11-02 11:01:00,6.0,1,0
2018-11-02 11:25:00,7.0,0,0
2018-11-02 11:31:00,6.0,1,0
2018-11-02 11:55:00,7.0,0,0
2018-11-02 12:01:00,6.0,1,0
2018-11-02 12:20:00,8.0,0,0
2018-11-02 12:26:00,7.0,1,0
2018-11-02 12:38:00,7.0,0,0
2018-11-02 12:40:00,6.0,1,0
2018-11-02 12:55:00,7.0,0,0
2018-11-02 12:58:00,7.0,1,0
2018-11-02 13:08:00,6.0,0,0
2018-11-02 13:10:00,7.0,1,0
2018-11-02 13:23:00,7.0,0,0
2018-11-02 13:25:00,6.0,1,0
2018-11-02 13:58:00,7.0,0,0
2018-11-02 14:01:00,6.0,1,0
2018-11-02 14:25:00,7.0,0,0
2018-11-02 14:30:00,7.0,1,0
2018-11-02 14:57:00,8.0,0,0
2018-11-02 15:01:00,7.0,1,0
2018-11-02 17:53:00,6.0,0,0
2018-11-02 17:57:00,6.0,1,0
2018-11-02 18:19:00,7.0,0,0
2018-11-02 18:24:00,5.0,1,0
2018-11-02 18:54:00,6.0,0,0
2018-11-02 19:01:00,6.0,1,0
2018-11-02 19:43:00,7.0,0,0
2018-11-02 19:51:00,7.0,1,0
2018-11-02 19:58:00,7.0,0,0
2018-11-02 20:02:00,7.0,1,0
2018-11-02 20:08:00,7.0,0,0
2018-11-02 20:14:00,6.0,1,0
2018-11-02 20:29:00,7.0,0,0
2018-11-02 20:35:00,6.0,1,0
2018-11-02 21:01:00,7.0,0,0
2018-11-02 21:05:00,6.0,1,0
2018-11-04 14:04:00,5.0,0,0
2018-11-04 14:04:00,6.0,1,0
2018-11-05 05:38:00,7.0,0,0
2018-11-05 05:46:00,5.0,1,0
2018-11-05 08:32:00,7.0,0,0
2018-11-05 08:35:00,6.0,1,0
2018-11-05 08:54:00,7.0,0,0
2018-11-05 08:58:00,6.0,1,0
2018-11-05 09:09:00,7.0,0,0
2018-11-05 09:12:00,6.0,1,0
2018-11-05 09:24:00,7.0,0,0
2018-11-05 09:27:00,7.0,1,0
2018-11-05 09:59:00,7.0,0,0
2018-11-05 10:03:00,6.0,1,0
2018-11-05 10:25:00,7.0,0,0
2018-11-05 10:33:00,6.0,1,0
2018-11-05 10:55:00,7.0,0,0
2018-11-05 11:01:00,6.0,1,0
2018-11-05 11:25:00,7.0,0,0
2018-11-05 11:31:00,6.0,1,0
2018-11-05 11:55:00,7.0,0,0
2018-11-05 12:01:00,6.0,1,0
2018-11-05 12:25:00,6.0,0,0
2018-11-05 12:31:00,6.0,1,0
2018-11-05 12:55:00,7.0,0,0
2018-11-05 13:01:00,6.0,1,0
2018-11-05 13:26:00,6.0,0,0
2018-11-05 13:31:00,6.0,1,0
2018-11-05 13:55:00,7.0,0,0
2018-11-05 14:01:00,7.0,1,0
2018-11-05 14:25:00,7.0,0,0
2018-11-05 14:31:00,7.0,1,0
2018-11-05 14:55:00,7.0,0,0
2018-11-05 15:01:00,7.0,1,0
2018-11-05 15:25:00,8.0,0,0
2018-11-05 15:31:00,6.0,1,0
2018-11-05 19:55:00,6.0,0,0
2018-11-05 20:01:00,6.0,1,0
2018-11-05 20:25:00,7.0,0,0
2018-11-05 20:31:00,6.0,1,0
2018-11-05 20:55:00,7.0,0,0
2018-11-05 21:01:00,6.0,1,0
2018-11-06 05:39:00,7.0,0,0
2018-11-06 05:46:00,6.0,1,0
2018-11-06 08:33:00,7.0,0,0
2018-11-06 08:37:00,7.0,1,0
2018-11-06 08:54:00,7.0,0,0
2018-11-06 08:57:00,7.0,1,0
2018-11-06 09:08:00,7.0,0,0
2018-11-06 09:11:00,6.0,1,0
2018-11-06 09:22:00,7.0,0,0
2018-11-06 09:25:00,6.0,1,0
2018-11-06 09:59:00,7.0,0,0
2018-11-06 10:03:00,6.0,1,0
2018-11-06 10:26:00,7.0,0,0
2018-11-06 10:31:00,7.0,1,0
2018-11-06 11:00:00,7.0,0,0
2018-11-06 11:03:00,6.0,1,0
2018-11-06 11:25:00,7.0,0,0
2018-11-06 11:31:00,6.0,1,0
2018-11-06 11:58:00,6.0,0,0
2018-11-06 12:03:00,6.0,1,0
2018-11-06 12:27:00,7.0,0,0
2018-11-06 12:31:00,6.0,1,0
2018-11-06 12:58:00,7.0,0,0
2018-11-06 13:03:00,6.0,1,0
2018-11-06 13:26:00,6.0,0,0
2018-11-06 13:31:00,7.0,1,0
2018-11-06 13:56:00,6.0,0,0
2018-11-06 14:02:00,6.0,1,0
2018-11-06 14:26:00,7.0,0,0
2018-11-06 14:31:00,6.0,1,0
2018-11-06 14:55:00,7.0,0,0
2018-11-06 15:01:00,6.0,1,0
2018-11-06 15:25:00,7.0,0,0
2018-11-06 15:31:00,6.0,1,0
2018-11-06 19:55:00,7.0,0,0
2018-11-06 20:01:00,6.0,1,0
2018-11-06 20:25:00,7.0,0,0
2018-11-06 20:30:00,6.0,1,0
2018-11-06 20:55:00,7.0,0,0
2018-11-06 21:01:00,6.0,1,0
2018-11-07 05:39:00,7.0,0,0
2018-11-07 05:46:00,7.0,1,0
2018-11-07 08:31:00,6.0,0,0
2018-11-07 08:34:00,6.0,1,0
2018-11-07 08:52:00,7.0,0,0
2018-11-07 08:56:00,6.0,1,0
2018-11-07 09:08:00,6.0,0,0
2018-11-07 09:11:00,6.0,1,0
2018-11-07 09:23:00,7.0,0,0
2018-11-07 09:26:00,5.0,1,0
2018-11-07 10:01:00,8.0,0,0
2018-11-07 10:04:00,6.0,1,0
2018-11-07 10:26:00,7.0,0,0
2018-11-07 10:33:00,6.0,1,0
2018-11-07 10:56:00,7.0,0,0
2018-11-07 11:03:00,6.0,1,0
2018-11-07 11:25:00,7.0,0,0
2018-11-07 11:31:00,7.0,1,0
2018-11-07 11:55:00,7.0,0,0
2018-11-07 12:01:00,7.0,1,0
2018-11-07 12:26:00,7.0,0,0
2018-11-07 12:31:00,7.0,1,0
2018-11-07 12:55:00,7.0,0,0
2018-11-07 13:01:00,6.0,1,0
2018-11-07 13:28:00,7.0,0,0
2018-11-07 13:31:00,6.0,1,0
2018-11-07 13:55:00,7.0,0,0
2018-11-07 14:01:00,6.0,1,0
2018-11-07 14:25:00,7.0,0,0
2018-11-07 14:31:00,6.0,1,0
2018-11-07 14:56:00,7.0,0,0
2018-11-07 15:03:00,5.0,1,0
2018-11-07 19:55:00,7.0,0,0
2018-11-07 20:01:00,6.0,1,0
2018-11-07 20:25:00,7.0,0,0
2018-11-07 20:31:00,6.0,1,0
2018-11-07 20:55:00,7.0,0,0
2018-11-07 21:01:00,6.0,1,0
2018-11-08 05:38:00,7.0,0,0
2018-11-08 05:46:00,7.0,1,0
2018-11-08 08:30:00,7.0,0,0
2018-11-08 08:33:00,6.0,1,0
2018-11-08 08:52:00,7.0,0,0
2018-11-08 08:55:00,6.0,1,0
2018-11-08 09:08:00,7.0,0,0
2018-11-08 09:12:00,6.0,1,0
2018-11-08 09:24:00,7.0,0,0
2018-11-08 09:28:00,6.0,1,0
2018-11-08 09:57:00,7.0,0,0
2018-11-08 10:02:00,7.0,1,0
2018-11-08 10:25:00,7.0,0,0
2018-11-08 10:31:00,7.0,1,0
2018-11-08 10:55:00,7.0,0,0
2018-11-08 11:01:00,7.0,1,0
2018-11-08 11:25:00,7.0,0,0
2018-11-08 11:31:00,6.0,1,0
2018-11-08 11:55:00,6.0,0,0
2018-11-08 12:01:00,6.0,1,0
2018-11-08 12:25:00,8.0,0,0
2018-11-08 12:31:00,7.0,1,0
2018-11-08 12:59:00,7.0,0,0
2018-11-08 13:03:00,6.0,1,0
2018-11-08 13:25:00,7.0,0,0
