EventTime,Time,NR,A
2018-11-01 05:49:00,8.0,0,0
2018-11-01 05:58:00,7.0,1,0
2018-11-01 07:43:00,7.0,0,0
2018-11-01 07:51:00,7.0,1,0
2018-11-01 09:26:00,7.0,0,0
2018-11-01 09:48:00,7.0,1,0
2018-11-01 11:17:00,7.0,0,0
2018-11-01 11:21:00,6.0,1,0
2018-11-01 23:25:00,7.0,0,0
2018-11-01 23:30:00,7.0,1,0
2018-11-02 05:51:00,7.0,0,0
2018-11-02 05:55:00,7.0,1,0
2018-11-02 07:42:00,7.0,0,0
2018-11-02 07:51:00,7.0,1,0
2018-11-02 09:23:00,7.0,0,0
2018-11-02 09:29:00,7.0,1,0
2018-11-02 11:09:00,7.0,0,0
2018-11-02 11:21:00,7.0,1,0
2018-11-02 23:23:00,7.0,0,0
2018-11-02 23:28:00,7.0,1,0
2018-11-03 04:08:00,8.0,0,0
2018-11-03 04:21:00,6.0,1,0
2018-11-03 04:32:00,7.0,0,0
2018-11-03 04:51:00,7.0,1,0
2018-11-03 05:04:00,7.0,0,0
2018-11-03 05:21:00,7.0,1,0
2018-11-03 05:24:00,8.0,0,0
2018-11-03 05:34:00,7.0,1,0
2018-11-03 12:13:00,7.0,0,0
2018-11-03 12:18:00,7.0,1,0
2018-11-03 12:26:00,7.0,0,0
2018-11-03 12:41:00,6.0,1,0
2018-11-03 15:27:00,7.0,0,0
2018-11-03 15:41:00,7.0,1,0
2018-11-04 00:49:00,8.0,0,0
2018-11-04 00:58:00,7.0,1,0
2018-11-04 01:03:00,7.0,0,0
2018-11-04 01:07:00,7.0,1,0
2018-11-04 02:26:00,7.0,0,0
2018-11-04 02:29:00,6.0,1,0
2018-11-04 03:25:00,7.0,0,0
2018-11-04 03:25:00,7.0,1,0
2018-11-04 04:08:00,7.0,0,0
2018-11-04 04:21:00,7.0,1,0
2018-11-04 04:36:00,7.0,0,0
2018-11-04 04:51:00,6.0,1,0
2018-11-04 05:05:00,7.0,0,0
2018-11-04 05:21:00,8.0,1,0
2018-11-04 05:24:00,8.0,0,0
2018-11-04 05:29:00,6.0,1,0
2018-11-04 05:33:00,7.0,0,0
2018-11-04 05:36:00,7.0,1,0
2018-11-04 07:23:00,7.0,0,0
2018-11-04 07:43:00,6.0,1,0
2018-11-04 09:53:00,7.0,0,0
2018-11-04 09:53:00,6.0,1,0
2018-11-04 15:26:00,7.0,0,0
2018-11-04 15:42:00,7.0,1,0
2018-11-05 00:55:00,7.0,0,0
2018-11-05 01:09:00,7.0,1,0
2018-11-05 01:33:00,7.0,0,0
2018-11-05 01:44:00,7.0,1,0
2018-11-05 02:46:00,7.0,0,0
2018-11-05 02:53:00,6.0,1,0
2018-11-05 05:51:00,8.0,0,0
2018-11-05 05:58:00,6.0,1,0
2018-11-05 07:44:00,8.0,0,0
2018-11-05 07:51:00,6.0,1,0
2018-11-05 09:22:00,7.0,0,0
2018-11-05 09:32:00,7.0,1,0
2018-11-05 11:09:00,8.0,0,0
2018-11-05 11:21:00,6.0,1,0
2018-11-05 23:23:00,7.0,0,0
2018-11-05 23:27:00,6.0,1,0
2018-11-06 05:53:00,7.0,0,0
2018-11-06 05:59:00,7.0,1,0
2018-11-06 07:44:00,7.0,0,0
2018-11-06 07:52:00,6.0,1,0
2018-11-06 09:23:00,8.0,0,0
2018-11-06 09:28:00,7.0,1,0
2018-11-06 09:35:00,7.0,0,0
2018-11-06 09:54:00,7.0,1,0
2018-11-06 11:10:00,7.0,0,0
2018-11-06 11:21:00,7.0,1,0
2018-11-06 13:09:00,8.0,0,0
2018-11-06 13:27:00,7.0,1,0
2018-11-06 23:23:00,7.0,0,0
2018-11-07 00:23:00,7.0,1,0
2018-11-07 05:47:00,7.0,0,0
2018-11-07 05:58:00,7.0,1,0
2018-11-07 07:43:00,7.0,0,0
2018-11-07 07:52:00,6.0,1,0
2018-11-07 09:23:00,8.0,0,0
2018-11-07 09:29:00,7.0,1,0
2018-11-07 09:38:00,8.0,0,0
2018-11-07 09:40:00,7.0,1,0
2018-11-07 11:09:00,8.0,0,0
2018-11-07 11:22:00,6.0,1,0
2018-11-07 18:51:00,7.0,0,0
2018-11-07 18:53:00,7.0,1,0
2018-11-07 23:23:00,7.0,0,0
2018-11-07 23:56:00,7.0,1,0
2018-11-08 05:52:00,7.0,0,0
2018-11-08 05:58:00,7.0,1,0
2018-11-08 07:44:00,7.0,0,0
2018-11-08 07:52:00,7.0,1,0
2018-11-08 09:23:00,8.0,0,0
2018-11-08 09:32:00,7.0,1,0
2018-11-08 11:11:00,7.0,0,0
2018-11-08 11:20:00,8.0,1,0
2018-11-08 23:25:00,8.0,0,0
2018-11-09 00:23:00,6.0,1,0
2018-11-09 05:51:00,7.0,0,0
2018-11-09 05:58:00,7.0,1,0
2018-11-09 07:42:00,7.0,0,0
2018-11-09 07:51:00,6.0,1,0
2018-11-09 09:23:00,7.0,0,0
2018-11-09 09:34:00,7.0,1,0
2018-11-09 11:09:00,7.0,0,0
2018-11-09 11:21:00,7.0,1,0
2018-11-09 18:50:00,7.0,0,0
2018-11-09 18:56:00,6.0,1,0
2018-11-09 23:24:00,7.0,0,0
2018-11-10 00:22:00,5.0,1,0
2018-11-10 05:20:00,7.0,0,0
2018-11-10 05:45:00,7.0,1,0
2018-11-10 07:25:00,7.0,0,0
2018-11-10 07:35:00,7.0,1,0
2018-11-10 12:24:00,7.0,0,0
2018-11-10 12:35:00,6.0,1,0
2018-11-11 05:20:00,7.0,0,0
2018-11-11 05:45:00,7.0,1,0
2018-11-11 07:23:00,8.0,0,0
2018-11-11 07:35:00,7.0,1,0
2018-11-11 12:24:00,7.0,0,0
2018-11-11 12:49:00,7.0,1,0
2018-11-11 15:24:00,7.0,0,0
2018-11-11 15:35:00,7.0,1,0
2018-11-12 02:33:00,8.0,0,0
2018-11-12 04:16:00,6.0,1,0
2018-11-12 05:51:00,7.0,0,0
2018-11-12 05:58:00,7.0,1,0
2018-11-12 07:43:00,7.0,0,0
2018-11-12 07:51:00,7.0,1,0
2018-11-12 09:27:00,7.0,0,0
2018-11-12 09:31:00,7.0,1,0
2018-11-12 09:39:00,8.0,0,0
2018-11-12 09:51:00,7.0,1,0
2018-11-12 11:08:00,7.0,0,0
2018-11-12 11:20:00,6.0,1,0
2018-11-12 18:51:00,7.0,0,0
2018-11-12 18:59:00,7.0,1,0
2018-11-12 23:22:00,7.0,0,0
2018-11-12 23:41:00,6.0,1,0
2018-11-13 05:51:00,7.0,0,0
2018-11-13 05:58:00,7.0,1,0
2018-11-13 07:44:00,7.0,0,0
2018-11-13 07:51:00,6.0,1,0
2018-11-13 09:24:00,7.0,0,0
2018-11-13 09:27:00,7.0,1,0
2018-11-13 11:13:00,7.0,0,0
2018-11-13 11:21:00,7.0,1,0
2018-11-13 22:35:00,7.0,0,0
2018-11-13 22:38:00,7.0,1,0
2018-11-13 23:25:00,7.0,0,0
2018-11-13 23:47:00,6.0,1,0
2018-11-14 00:27:00,7.0,0,0
2018-11-14 00:50:00,7.0,1,0
2018-11-14 02:46:00,7.0,0,0
2018-11-14 03:38:00,7.0,1,0
2018-11-14 05:54:00,7.0,0,0
2018-11-14 05:58:00,7.0,1,0
2018-11-14 07:43:00,7.0,0,0
2018-11-14 07:44:00,6.0,1,0
2018-11-14 09:23:00,7.0,0,0
2018-11-14 09:46:00,6.0,1,0
2018-11-14 11:18:00,6.0,0,0
2018-11-14 11:21:00,7.0,1,0
2018-11-14 18:50:00,7.0,0,0
2018-11-14 18:59:00,5.0,1,0
2018-11-14 23:42:00,7.0,0,0
2018-11-15 03:04:00,7.0,1,0
2018-11-15 05:51:00,8.0,0,0
2018-11-15 05:58:00,6.0,1,0
2018-11-15 07:43:00,7.0,0,0
2018-11-15 07:51:00,6.0,1,0
2018-11-15 09:34:00,6.0,0,0
2018-11-15 09:36:00,7.0,1,0
2018-11-15 09:40:00,7.0,0,0
2018-11-15 09:51:00,7.0,1,0
2018-11-15 11:09:00,8.0,0,0
2018-11-15 11:21:00,7.0,1,0
2018-11-15 23:27:00,7.0,0,0
2018-11-16 01:32:00,7.0,1,0
2018-11-16 02:10:00,7.0,0,0
2018-11-16 02:17:00,7.0,1,0
2018-11-16 02:26:00,7.0,0,0
2018-11-16 03:05:00,6.0,1,0
2018-11-16 05:51:00,8.0,0,0
2018-11-16 05:58:00,7.0,1,0
2018-11-16 07:45:00,7.0,0,0
2018-11-16 07:51:00,8.0,1,0
2018-11-16 09:20:00,8.0,0,0
2018-11-16 09:43:00,7.0,1,0
2018-11-16 23:16:00,7.0,0,0
2018-11-16 23:34:00,7.0,1,0
2018-11-17 04:08:00,7.0,0,0
2018-11-17 04:13:00,7.0,1,0
2018-11-17 04:26:00,7.0,0,0
2018-11-17 04:51:00,6.0,1,0
2018-11-17 05:04:00,7.0,0,0
2018-11-17 05:21:00,7.0,1,0
2018-11-17 05:23:00,7.0,0,0
2018-11-17 05:32:00,7.0,1,0
2018-11-17 07:22:00,7.0,0,0
2018-11-17 07:42:00,7.0,1,0
2018-11-17 11:44:00,7.0,0,0
2018-11-17 11:53:00,7.0,1,0
2018-11-17 12:23:00,7.0,0,0
2018-11-17 12:43:00,8.0,1,0
2018-11-17 15:26:00,8.0,0,0
2018-11-17 15:35:00,7.0,1,0
2018-11-18 00:30:00,7.0,0,0
2018-11-18 00:52:00,7.0,1,0
2018-11-18 01:29:00,8.0,0,0
2018-11-18 01:45:00,6.0,1,0
2018-11-18 04:09:00,7.0,0,0
2018-11-18 04:22:00,7.0,1,0
2018-11-18 04:31:00,8.0,0,0
2018-11-18 04:51:00,7.0,1,0
2018-11-18 05:07:00,7.0,0,0
2018-11-18 05:21:00,7.0,1,0
2018-11-18 05:23:00,8.0,0,0
2018-11-18 05:33:00,7.0,1,0
2018-11-18 15:24:00,7.0,0,0
2018-11-18 15:39:00,6.0,1,0
2018-11-18 18:41:00,7.0,0,0
2018-11-18 18:55:00,7.0,1,0
2018-11-18 20:58:00,7.0,0,0
2018-11-18 21:09:00,7.0,1,0
2018-11-19 00:48:00,8.0,0,0
2018-11-19 00:59:00,7.0,1,0
2018-11-19 05:52:00,7.0,0,0
2018-11-19 05:56:00,7.0,1,0
2018-11-19 07:44:00,7.0,0,0
2018-11-19 07:51:00,7.0,1,0
2018-11-19 09:24:00,7.0,0,0
2018-11-19 09:30:00,6.0,1,0
2018-11-19 09:39:00,8.0,0,0
2018-11-19 09:52:00,7.0,1,0
2018-11-19 11:08:00,8.0,0,0
2018-11-19 11:20:00,7.0,1,0
2018-11-19 23:11:00,8.0,0,0
2018-11-19 23:46:00,6.0,1,0
2018-11-20 05:51:00,8.0,0,0
2018-11-20 05:58:00,6.0,1,0
2018-11-20 07:43:00,7.0,0,0
2018-11-20 07:52:00,7.0,1,0
2018-11-20 09:21:00,7.0,0,0
2018-11-20 10:00:00,7.0,1,0
2018-11-20 23:24:00,7.0,0,0
2018-11-21 00:26:00,7.0,1,0
2018-11-21 05:51:00,7.0,0,0
2018-11-21 05:58:00,7.0,1,0
2018-11-21 07:44:00,7.0,0,0
2018-11-21 07:51:00,8.0,1,0
2018-11-21 09:22:00,7.0,0,0
2018-11-21 09:31:00,7.0,1,0
2018-11-21 09:39:00,7.0,0,0
2018-11-21 09:53:00,6.0,1,0
2018-11-21 11:21:00,7.0,0,0
2018-11-21 11:24:00,6.0,1,0
2018-11-21 23:24:00,7.0,0,0
2018-11-22 00:24:00,7.0,1,0
2018-11-22 05:51:00,7.0,0,0
2018-11-22 06:00:00,6.0,1,0
2018-11-22 09:24:00,7.0,0,0
2018-11-22 09:30:00,8.0,1,0
2018-11-22 09:41:00,7.0,0,0
2018-11-22 09:44:00,7.0,1,0
2018-11-22 11:11:00,7.0,0,0
2018-11-22 11:21:00,7.0,1,0
2018-11-22 18:51:00,6.0,0,0
2018-11-22 18:57:00,7.0,1,0
2018-11-23 05:50:00,7.0,0,0
2018-11-23 05:58:00,6.0,1,0
2018-11-23 07:42:00,7.0,0,0
2018-11-23 07:52:00,7.0,1,0
2018-11-23 09:12:00,7.0,0,0
2018-11-23 09:21:00,6.0,1,0
2018-11-23 09:25:00,7.0,0,0
2018-11-23 09:30:00,7.0,1,0
2018-11-23 09:45:00,8.0,0,0
2018-11-23 09:52:00,7.0,1,0
2018-11-23 11:18:00,7.0,0,0
2018-11-23 11:20:00,7.0,1,0
2018-11-23 23:38:00,7.0,0,0
2018-11-24 00:07:00,7.0,1,0
2018-11-24 05:21:00,8.0,0,0
2018-11-24 06:01:00,7.0,1,0
2018-11-24 07:23:00,7.0,0,0
2018-11-24 07:32:00,7.0,1,0
2018-11-24 15:24:00,7.0,0,0
2018-11-24 15:30:00,7.0,1,0
2018-11-24 21:58:00,7.0,0,0
2018-11-24 22:09:00,7.0,1,0
2018-11-25 05:22:00,7.0,0,0
2018-11-25 05:36:00,7.0,1,0
2018-11-25 07:23:00,7.0,0,0
2018-11-25 07:31:00,6.0,1,0
2018-11-25 12:25:00,7.0,0,0
2018-11-25 12:35:00,7.0,1,0
2018-11-04 09:46:02,0.1,2,1
2018-11-04 09:46:14,0.1,2,1
2018-11-04 09:53:07,0.1,2,1
2018-11-04 09:54:14,0.1,2,1
2018-11-29 05:51:54,0.1,2,1
2018-11-29 05:52:08,0.1,2,1
2018-11-29 05:53:31,0.1,2,1
2018-11-29 05:53:36,0.1,2,1
