EventTime,Time,NR,A
2018-11-02 00:09:00,7.0,0,0
2018-11-02 00:11:00,6.0,1,0
2018-11-03 06:27:00,7.0,0,0
2018-11-03 07:23:00,6.0,1,0
2018-11-03 13:40:00,6.0,0,0
2018-11-03 13:51:00,7.0,1,0
2018-11-03 19:27:00,8.0,0,0
2018-11-03 19:52:00,6.0,1,0
2018-11-04 09:34:00,6.0,0,0
2018-11-04 09:35:00,7.0,1,0
2018-11-04 16:01:00,6.0,0,0
2018-11-04 16:12:00,7.0,1,0
2018-11-05 20:58:00,7.0,0,0
2018-11-05 21:01:00,6.0,1,0
2018-11-05 22:08:00,7.0,0,0
2018-11-05 22:16:00,7.0,1,0
2018-11-09 03:15:00,6.0,0,0
2018-11-09 03:15:00,6.0,1,0
2018-11-14 02:45:00,7.0,0,0
2018-11-14 03:38:00,6.0,1,0
2018-11-14 23:25:00,7.0,0,0
2018-11-14 23:43:00,7.0,1,0
2018-11-16 03:05:00,7.0,0,0
2018-11-16 03:23:00,6.0,1,0
2018-11-18 06:27:00,6.0,0,0
2018-11-18 07:21:00,7.0,1,0
2018-11-18 13:10:00,7.0,0,0
2018-11-18 13:19:00,7.0,1,0
2018-11-20 22:30:00,7.0,0,0
2018-11-20 23:23:00,7.0,1,0
2018-11-04 09:20:00,0.1,2,1
2018-11-04 09:20:10,0.1,2,1
2018-11-04 09:25:40,0.1,2,1
2018-11-04 09:25:52,0.1,2,1
