EventTime,Time,NR,A
2018-11-01 01:12:00,4.0,0,0
2018-11-01 01:18:00,5.0,1,0
2018-11-01 02:11:00,4.0,0,0
2018-11-01 03:48:00,5.0,1,0
2018-11-01 03:48:00,5.0,0,0
2018-11-01 03:55:00,4.0,1,0
2018-11-01 04:00:00,4.0,0,0
2018-11-01 04:56:00,5.0,1,0
2018-11-01 08:12:00,4.0,0,0
2018-11-01 08:15:00,4.0,1,0
2018-11-01 08:55:00,4.0,0,0
2018-11-01 08:57:00,5.0,1,0
2018-11-01 09:03:00,4.0,0,0
2018-11-01 09:10:00,5.0,1,0
2018-11-01 12:21:00,4.0,0,0
2018-11-01 12:21:00,4.0,1,0
2018-11-01 12:24:00,5.0,0,0
2018-11-01 12:28:00,4.0,1,0
2018-11-01 19:31:00,5.0,0,0
2018-11-01 19:32:00,5.0,1,0
2018-11-01 21:22:00,5.0,0,0
2018-11-01 21:28:00,5.0,1,0
2018-11-01 22:12:00,5.0,0,0
2018-11-01 22:16:00,4.0,1,0
2018-11-01 23:40:00,4.0,0,0
2018-11-01 23:48:00,5.0,1,0
2018-11-01 23:51:00,5.0,0,0
2018-11-01 23:55:00,4.0,1,0
2018-11-02 03:06:00,4.0,0,0
2018-11-02 04:56:00,4.0,1,0
2018-11-02 09:01:00,4.0,0,0
2018-11-02 09:10:00,4.0,1,0
2018-11-02 09:41:00,4.0,0,0
2018-11-02 09:49:00,5.0,1,0
2018-11-02 11:39:00,4.0,0,0
2018-11-02 11:46:00,5.0,1,0
2018-11-02 12:38:00,4.0,0,0
2018-11-02 12:48:00,4.0,1,0
2018-11-02 19:40:00,4.0,0,0
2018-11-02 19:50:00,5.0,1,0
2018-11-02 20:22:00,4.0,0,0
2018-11-02 20:28:00,4.0,1,0
2018-11-02 21:19:00,4.0,0,0
2018-11-02 21:25:00,4.0,1,0
2018-11-03 02:10:00,4.0,0,0
2018-11-03 04:44:00,5.0,1,0
2018-11-03 04:56:00,5.0,0,0
2018-11-03 05:04:00,5.0,1,0
2018-11-03 06:17:00,4.0,0,0
2018-11-03 06:25:00,5.0,1,0
2018-11-03 08:20:00,4.0,0,0
2018-11-03 08:28:00,4.0,1,0
2018-11-03 13:12:00,4.0,0,0
