EventTime,Time,NR,A
2018-11-01 00:42:00,3.0,0,0
2018-11-01 04:14:00,3.0,1,0
2018-11-01 04:43:00,3.0,0,0
2018-11-01 05:47:00,3.0,1,0
2018-11-01 06:13:00,3.0,0,0
2018-11-01 06:53:00,3.0,1,0
2018-11-01 08:13:00,2.0,0,0
2018-11-01 08:29:00,3.0,1,0
2018-11-01 09:13:00,3.0,0,0
2018-11-01 09:24:00,3.0,1,0
2018-11-01 09:43:00,2.0,0,0
2018-11-01 09:48:00,3.0,1,0
2018-11-01 10:13:00,2.0,0,0
2018-11-01 10:21:00,4.0,1,0
2018-11-01 10:43:00,3.0,0,0
2018-11-01 11:21:00,3.0,1,0
2018-11-01 11:43:00,3.0,0,0
2018-11-01 12:03:00,3.0,1,0
2018-11-01 12:13:00,2.0,0,0
2018-11-01 12:21:00,3.0,1,0
2018-11-01 12:43:00,3.0,0,0
2018-11-01 12:53:00,2.0,1,0
2018-11-01 14:13:00,3.0,0,0
2018-11-01 14:21:00,3.0,1,0
2018-11-01 14:43:00,3.0,0,0
2018-11-01 15:22:00,3.0,1,0
2018-11-01 15:48:00,3.0,0,0
2018-11-01 16:06:00,3.0,1,0
2018-11-01 16:29:00,2.0,0,0
2018-11-01 16:36:00,3.0,1,0
2018-11-01 16:48:00,3.0,0,0
2018-11-01 17:02:00,2.0,1,0
2018-11-01 18:00:00,3.0,0,0
2018-11-01 18:30:00,3.0,1,0
2018-11-01 18:39:00,3.0,0,0
2018-11-01 18:48:00,3.0,1,0
2018-11-01 19:13:00,2.0,0,0
2018-11-01 19:20:00,3.0,1,0
2018-11-01 19:43:00,2.0,0,0
2018-11-01 20:01:00,3.0,1,0
2018-11-01 20:16:00,2.0,0,0
2018-11-01 20:19:00,3.0,1,0
2018-11-01 20:45:00,2.0,0,0
2018-11-01 22:01:00,3.0,1,0
2018-11-01 22:06:00,2.0,0,0
2018-11-01 22:09:00,3.0,1,0
2018-11-01 22:42:00,3.0,0,0
2018-11-01 22:59:00,3.0,1,0
2018-11-01 23:46:00,2.0,0,0
2018-11-01 23:55:00,3.0,1,0
2018-11-02 00:20:00,2.0,0,0
2018-11-02 00:26:00,3.0,1,0
2018-11-02 00:43:00,3.0,0,0
2018-11-02 03:57:00,3.0,1,0
2018-11-02 04:34:00,2.0,0,0
2018-11-02 07:11:00,3.0,1,0
2018-11-02 07:43:00,2.0,0,0
2018-11-02 08:09:00,3.0,1,0
2018-11-02 08:13:00,2.0,0,0
2018-11-02 08:20:00,3.0,1,0
2018-11-02 09:13:00,2.0,0,0
2018-11-02 09:22:00,2.0,1,0
2018-11-02 09:36:00,3.0,0,0
2018-11-02 09:47:00,3.0,1,0
2018-11-02 10:13:00,3.0,0,0
2018-11-02 10:21:00,3.0,1,0
2018-11-02 10:40:00,3.0,0,0
2018-11-02 11:21:00,3.0,1,0
2018-11-02 11:43:00,3.0,0,0
2018-11-02 12:00:00,3.0,1,0
2018-11-02 12:13:00,3.0,0,0
2018-11-02 12:21:00,3.0,1,0
2018-11-02 12:43:00,3.0,0,0
2018-11-02 12:59:00,3.0,1,0
2018-11-02 13:13:00,3.0,0,0
2018-11-02 13:21:00,3.0,1,0
2018-11-02 13:43:00,3.0,0,0
2018-11-02 16:06:00,3.0,1,0
2018-11-02 16:48:00,2.0,0,0
2018-11-02 16:59:00,3.0,1,0
2018-11-02 17:19:00,3.0,0,0
2018-11-02 17:24:00,2.0,1,0
2018-11-02 17:49:00,3.0,0,0
2018-11-02 17:51:00,3.0,1,0
2018-11-02 18:18:00,2.0,0,0
2018-11-02 18:34:00,3.0,1,0
2018-11-02 18:46:00,3.0,0,0
2018-11-02 18:50:00,3.0,1,0
2018-11-02 19:34:00,3.0,0,0
2018-11-02 19:43:00,4.0,1,0
2018-11-02 20:07:00,3.0,0,0
2018-11-02 20:19:00,3.0,1,0
2018-11-02 20:34:00,3.0,0,0
2018-11-02 20:54:00,3.0,1,0
2018-11-02 21:07:00,3.0,0,0
2018-11-02 21:16:00,3.0,1,0
2018-11-02 21:49:00,3.0,0,0
2018-11-02 22:16:00,3.0,1,0
2018-11-02 22:46:00,3.0,0,0
2018-11-02 23:34:00,3.0,1,0
2018-11-02 23:51:00,2.0,0,0
2018-11-03 00:14:00,2.0,1,0
2018-11-03 01:46:00,3.0,0,0
2018-11-03 04:17:00,3.0,1,0
2018-11-03 04:37:00,2.0,0,0
2018-11-03 04:41:00,3.0,1,0
2018-11-03 04:46:00,3.0,0,0
2018-11-03 05:00:00,3.0,1,0
2018-11-03 05:19:00,2.0,0,0
2018-11-03 05:28:00,3.0,1,0
2018-11-03 05:50:00,2.0,0,0
2018-11-03 05:52:00,3.0,1,0
2018-11-03 06:18:00,2.0,0,0
2018-11-03 06:24:00,3.0,1,0
2018-11-03 06:49:00,2.0,0,0
2018-11-03 06:53:00,3.0,1,0
2018-11-03 07:14:00,3.0,0,0
2018-11-03 07:18:00,3.0,1,0
2018-11-03 07:23:00,3.0,0,0
2018-11-03 07:28:00,3.0,1,0
2018-11-03 08:07:00,3.0,0,0
2018-11-03 08:11:00,3.0,1,0
2018-11-03 08:17:00,3.0,0,0
2018-11-03 08:26:00,3.0,1,0
2018-11-03 08:51:00,2.0,0,0
2018-11-03 08:57:00,3.0,1,0
2018-11-03 09:16:00,2.0,0,0
2018-11-03 09:36:00,3.0,1,0
2018-11-03 09:55:00,3.0,0,0
2018-11-03 09:59:00,3.0,1,0
2018-11-03 10:17:00,3.0,0,0
2018-11-03 10:20:00,3.0,1,0
2018-11-03 10:20:00,3.0,0,0
2018-11-03 10:23:00,3.0,1,0
2018-11-03 10:48:00,3.0,0,0
2018-11-03 10:55:00,3.0,1,0
2018-11-03 11:24:00,2.0,0,0
2018-11-03 11:32:00,3.0,1,0
2018-11-03 11:52:00,2.0,0,0
2018-11-03 11:56:00,3.0,1,0
2018-11-03 12:16:00,3.0,0,0
2018-11-03 12:26:00,3.0,1,0
2018-11-03 12:50:00,2.0,0,0
2018-11-03 12:53:00,2.0,1,0
2018-11-03 13:18:00,2.0,0,0
2018-11-03 13:26:00,2.0,1,0
2018-11-03 13:49:00,2.0,0,0
2018-11-03 13:52:00,3.0,1,0
2018-11-03 14:18:00,3.0,0,0
2018-11-03 14:26:00,3.0,1,0
2018-11-03 14:50:00,2.0,0,0
2018-11-03 14:54:00,3.0,1,0
2018-11-03 15:14:00,2.0,0,0
2018-11-03 15:23:00,3.0,1,0
2018-11-03 15:50:00,3.0,0,0
2018-11-03 15:57:00,3.0,1,0
2018-11-03 16:18:00,2.0,0,0
2018-11-03 16:30:00,3.0,1,0
2018-11-03 16:50:00,2.0,0,0
2018-11-03 16:56:00,3.0,1,0
2018-11-03 17:16:00,2.0,0,0
2018-11-03 17:26:00,2.0,1,0
2018-11-03 17:48:00,3.0,0,0
2018-11-03 17:58:00,3.0,1,0
2018-11-03 18:19:00,3.0,0,0
2018-11-03 18:27:00,3.0,1,0
2018-11-03 18:46:00,2.0,0,0
2018-11-03 18:55:00,3.0,1,0
2018-11-03 19:18:00,2.0,0,0
2018-11-03 19:21:00,3.0,1,0
2018-11-03 19:47:00,2.0,0,0
2018-11-03 19:57:00,3.0,1,0
2018-11-03 20:17:00,3.0,0,0
2018-11-03 20:28:00,3.0,1,0
2018-11-03 20:49:00,2.0,0,0
2018-11-03 20:51:00,3.0,1,0
2018-11-03 21:18:00,3.0,0,0
2018-11-03 21:26:00,3.0,1,0
2018-11-03 21:53:00,2.0,0,0
2018-11-03 21:59:00,3.0,1,0
2018-11-03 22:18:00,3.0,0,0
2018-11-03 22:28:00,3.0,1,0
2018-11-03 22:51:00,2.0,0,0
2018-11-03 22:56:00,3.0,1,0
2018-11-03 23:19:00,3.0,0,0
2018-11-03 23:24:00,3.0,1,0
2018-11-03 23:49:00,2.0,0,0
2018-11-04 00:02:00,3.0,1,0
2018-11-04 00:18:00,2.0,0,0
2018-11-04 00:28:00,3.0,1,0
2018-11-04 00:46:00,2.0,0,0
2018-11-04 01:01:00,4.0,1,0
2018-11-04 01:46:00,3.0,0,0
2018-11-04 02:07:00,3.0,1,0
2018-11-04 03:45:00,2.0,0,0
2018-11-04 04:14:00,3.0,1,0
2018-11-04 04:32:00,3.0,0,0
2018-11-04 04:38:00,3.0,1,0
2018-11-04 04:44:00,3.0,0,0
2018-11-04 04:58:00,4.0,1,0
2018-11-04 05:19:00,3.0,0,0
2018-11-04 05:25:00,3.0,1,0
2018-11-04 05:50:00,3.0,0,0
2018-11-04 05:57:00,3.0,1,0
2018-11-04 06:18:00,3.0,0,0
2018-11-04 06:26:00,3.0,1,0
2018-11-04 06:48:00,2.0,0,0
2018-11-04 06:56:00,4.0,1,0
2018-11-04 07:14:00,3.0,0,0
2018-11-04 07:17:00,3.0,1,0
2018-11-04 07:20:00,3.0,0,0
2018-11-04 07:27:00,3.0,1,0
2018-11-04 07:49:00,3.0,0,0
2018-11-04 07:56:00,3.0,1,0
2018-11-04 08:16:00,2.0,0,0
2018-11-04 08:27:00,2.0,1,0
2018-11-04 08:50:00,3.0,0,0
2018-11-04 09:02:00,3.0,1,0
2018-11-04 09:19:00,2.0,0,0
2018-11-04 09:26:00,3.0,1,0
2018-11-04 09:49:00,3.0,0,0
2018-11-04 09:59:00,3.0,1,0
2018-11-04 10:19:00,2.0,0,0
2018-11-04 10:27:00,4.0,1,0
2018-11-04 10:47:00,3.0,0,0
2018-11-04 10:55:00,3.0,1,0
2018-11-04 11:20:00,2.0,0,0
2018-11-04 11:36:00,3.0,1,0
2018-11-04 12:00:00,3.0,0,0
2018-11-04 12:02:00,3.0,1,0
2018-11-04 12:17:00,3.0,0,0
2018-11-04 12:32:00,3.0,1,0
2018-11-04 12:48:00,2.0,0,0
2018-11-04 12:57:00,3.0,1,0
2018-11-04 13:18:00,3.0,0,0
2018-11-04 13:28:00,3.0,1,0
2018-11-04 13:50:00,3.0,0,0
2018-11-04 13:58:00,3.0,1,0
2018-11-04 14:16:00,3.0,0,0
2018-11-04 14:27:00,3.0,1,0
