EventTime,Time,NR,A
2018-11-01 04:14:00,2.0,0,0
2018-11-01 04:17:00,3.0,1,0
2018-11-01 05:51:00,3.0,0,0
2018-11-01 05:54:00,2.0,1,0
2018-11-01 19:23:00,3.0,0,0
2018-11-01 19:26:00,3.0,1,0
2018-11-02 04:11:00,3.0,0,0
2018-11-02 04:16:00,3.0,1,0
2018-11-02 05:49:00,3.0,0,0
2018-11-02 05:52:00,3.0,1,0
2018-11-02 11:48:00,3.0,0,0
2018-11-02 11:50:00,3.0,1,0
2018-11-02 19:38:00,2.0,0,0
2018-11-02 19:40:00,3.0,1,0
2018-11-03 04:25:00,3.0,0,0
2018-11-03 04:28:00,2.0,1,0
2018-11-03 04:50:00,3.0,0,0
2018-11-03 04:52:00,2.0,1,0
2018-11-03 04:53:00,3.0,0,0
2018-11-03 04:55:00,3.0,1,0
2018-11-03 05:08:00,3.0,0,0
2018-11-03 05:10:00,3.0,1,0
2018-11-03 05:18:00,3.0,0,0
2018-11-03 05:22:00,2.0,1,0
2018-11-03 05:38:00,2.0,0,0
2018-11-03 05:40:00,3.0,1,0
2018-11-03 05:49:00,2.0,0,0
2018-11-03 05:52:00,3.0,1,0
2018-11-03 06:09:00,3.0,0,0
2018-11-03 06:10:00,3.0,1,0
2018-11-03 06:18:00,3.0,0,0
2018-11-03 06:21:00,2.0,1,0
2018-11-03 06:32:00,3.0,0,0
2018-11-03 06:35:00,2.0,1,0
2018-11-03 06:48:00,2.0,0,0
2018-11-03 06:51:00,3.0,1,0
2018-11-03 07:07:00,3.0,0,0
2018-11-03 07:12:00,3.0,1,0
2018-11-03 07:20:00,2.0,0,0
2018-11-03 07:22:00,3.0,1,0
2018-11-03 07:34:00,3.0,0,0
2018-11-03 07:36:00,3.0,1,0
2018-11-03 07:49:00,2.0,0,0
2018-11-03 07:53:00,2.0,1,0
2018-11-03 08:04:00,3.0,0,0
2018-11-03 08:08:00,3.0,1,0
2018-11-03 08:22:00,3.0,0,0
2018-11-03 08:24:00,2.0,1,0
2018-11-03 08:35:00,3.0,0,0
2018-11-03 08:39:00,3.0,1,0
2018-11-03 08:51:00,3.0,0,0
2018-11-03 08:53:00,3.0,1,0
2018-11-03 09:00:00,3.0,0,0
2018-11-03 09:02:00,3.0,1,0
2018-11-03 09:07:00,3.0,0,0
2018-11-03 09:09:00,3.0,1,0
2018-11-03 09:20:00,3.0,0,0
2018-11-03 09:22:00,3.0,1,0
2018-11-03 09:35:00,3.0,0,0
2018-11-03 09:38:00,3.0,1,0
2018-11-03 09:52:00,3.0,0,0
2018-11-03 09:54:00,3.0,1,0
2018-11-03 10:11:00,2.0,0,0
2018-11-03 10:15:00,3.0,1,0
2018-11-03 10:23:00,3.0,0,0
2018-11-03 10:25:00,3.0,1,0
2018-11-03 10:34:00,3.0,0,0
2018-11-03 10:36:00,3.0,1,0
2018-11-03 11:07:00,3.0,0,0
2018-11-03 11:11:00,3.0,1,0
2018-11-03 11:26:00,3.0,0,0
2018-11-03 11:29:00,3.0,1,0
2018-11-03 11:36:00,3.0,0,0
2018-11-03 11:38:00,3.0,1,0
2018-11-03 11:51:00,3.0,0,0
2018-11-03 11:53:00,3.0,1,0
2018-11-03 12:08:00,3.0,0,0
2018-11-03 12:10:00,2.0,1,0
2018-11-03 12:18:00,3.0,0,0
2018-11-03 12:21:00,2.0,1,0
2018-11-03 12:39:00,3.0,0,0
2018-11-03 12:42:00,3.0,1,0
2018-11-03 13:03:00,3.0,0,0
2018-11-03 13:05:00,3.0,1,0
2018-11-03 13:08:00,3.0,0,0
2018-11-03 13:11:00,3.0,1,0
2018-11-03 13:23:00,3.0,0,0
2018-11-03 13:24:00,3.0,1,0
2018-11-03 13:38:00,3.0,0,0
2018-11-03 13:41:00,2.0,1,0
2018-11-03 13:52:00,3.0,0,0
2018-11-03 13:56:00,3.0,1,0
2018-11-03 14:08:00,3.0,0,0
2018-11-03 14:10:00,3.0,1,0
2018-11-03 14:23:00,3.0,0,0
2018-11-03 14:25:00,3.0,1,0
2018-11-03 14:34:00,2.0,0,0
2018-11-03 14:36:00,3.0,1,0
2018-11-03 14:53:00,3.0,0,0
2018-11-03 14:54:00,3.0,1,0
2018-11-03 15:08:00,3.0,0,0
2018-11-03 15:11:00,3.0,1,0
2018-11-03 15:23:00,3.0,0,0
2018-11-03 15:25:00,3.0,1,0
2018-11-03 15:36:00,3.0,0,0
2018-11-03 15:38:00,2.0,1,0
2018-11-03 15:52:00,3.0,0,0
2018-11-03 15:54:00,3.0,1,0
2018-11-03 16:09:00,3.0,0,0
2018-11-03 16:11:00,2.0,1,0
2018-11-03 16:23:00,3.0,0,0
2018-11-03 16:25:00,2.0,1,0
2018-11-03 16:33:00,3.0,0,0
2018-11-03 16:36:00,3.0,1,0
2018-11-03 16:50:00,3.0,0,0
2018-11-03 16:52:00,3.0,1,0
2018-11-03 17:07:00,3.0,0,0
2018-11-03 17:09:00,3.0,1,0
2018-11-03 17:22:00,3.0,0,0
2018-11-03 17:24:00,3.0,1,0
2018-11-03 17:39:00,3.0,0,0
2018-11-03 17:41:00,3.0,1,0
2018-11-03 18:08:00,3.0,0,0
2018-11-03 18:10:00,3.0,1,0
2018-11-03 18:23:00,3.0,0,0
2018-11-03 18:24:00,3.0,1,0
2018-11-03 18:48:00,3.0,0,0
2018-11-03 18:49:00,3.0,1,0
2018-11-03 19:04:00,3.0,0,0
2018-11-03 19:06:00,3.0,1,0
2018-11-03 19:13:00,3.0,0,0
2018-11-03 19:15:00,3.0,1,0
2018-11-03 19:22:00,3.0,0,0
2018-11-03 19:24:00,3.0,1,0
2018-11-03 19:33:00,3.0,0,0
2018-11-03 19:36:00,3.0,1,0
