EventTime,Time,NR,A
2018-11-01 05:28:00,7.0,0,0
2018-11-01 05:46:00,7.0,1,0
2018-11-01 05:58:00,7.0,0,0
2018-11-01 06:16:00,8.0,1,0
2018-11-01 06:28:00,6.0,0,0
2018-11-01 06:31:00,7.0,1,0
2018-11-01 06:54:00,7.0,0,0
2018-11-01 06:57:00,7.0,1,0
2018-11-01 07:09:00,6.0,0,0
2018-11-01 07:12:00,6.0,1,0
2018-11-01 07:26:00,6.0,0,0
2018-11-01 07:32:00,7.0,1,0
2018-11-01 07:39:00,8.0,0,0
2018-11-01 07:42:00,8.0,1,0
2018-11-01 08:04:00,7.0,0,0
2018-11-01 08:16:00,7.0,1,0
2018-11-01 08:36:00,7.0,0,0
2018-11-01 08:47:00,7.0,1,0
2018-11-01 09:20:00,7.0,0,0
2018-11-01 09:34:00,7.0,1,0
2018-11-01 09:48:00,7.0,0,0
2018-11-01 09:51:00,7.0,1,0
2018-11-01 10:11:00,7.0,0,0
2018-11-01 10:17:00,7.0,1,0
2018-11-01 10:32:00,7.0,0,0
2018-11-01 10:47:00,7.0,1,0
2018-11-01 10:59:00,6.0,0,0
2018-11-01 11:02:00,8.0,1,0
2018-11-01 11:29:00,6.0,0,0
2018-11-01 11:33:00,7.0,1,0
2018-11-01 11:59:00,7.0,0,0
2018-11-01 12:02:00,7.0,1,0
2018-11-01 12:29:00,8.0,0,0
2018-11-01 12:47:00,7.0,1,0
2018-11-01 13:02:00,7.0,0,0
2018-11-01 13:17:00,7.0,1,0
2018-11-01 13:29:00,7.0,0,0
2018-11-01 13:47:00,7.0,1,0
2018-11-01 13:59:00,7.0,0,0
2018-11-01 14:16:00,6.0,1,0
2018-11-01 14:29:00,7.0,0,0
2018-11-01 14:47:00,6.0,1,0
2018-11-01 14:59:00,7.0,0,0
2018-11-01 15:02:00,7.0,1,0
2018-11-01 15:29:00,8.0,0,0
2018-11-01 15:46:00,6.0,1,0
2018-11-01 15:58:00,7.0,0,0
2018-11-01 16:16:00,6.0,1,0
2018-11-01 16:28:00,7.0,0,0
2018-11-01 16:46:00,6.0,1,0
2018-11-01 16:58:00,7.0,0,0
2018-11-01 17:01:00,7.0,1,0
2018-11-01 17:04:00,8.0,0,0
2018-11-01 17:16:00,6.0,1,0
2018-11-01 17:28:00,8.0,0,0
2018-11-01 17:51:00,7.0,1,0
2018-11-01 18:01:00,6.0,0,0
2018-11-01 18:04:00,8.0,1,0
2018-11-01 18:21:00,7.0,0,0
2018-11-01 18:40:00,8.0,1,0
2018-11-01 19:01:00,7.0,0,0
2018-11-01 19:04:00,7.0,1,0
2018-11-01 19:32:00,8.0,0,0
2018-11-01 19:47:00,7.0,1,0
2018-11-01 19:59:00,7.0,0,0
2018-11-01 20:02:00,7.0,1,0
2018-11-01 20:29:00,7.0,0,0
2018-11-01 20:47:00,6.0,1,0
