EventTime,Time,NR,A
2018-11-01 05:13:00,3.0,1,0
2018-11-01 05:36:00,2.0,0,0
2018-11-01 06:35:00,2.0,1,0
2018-11-01 08:36:00,2.0,0,0
2018-11-01 08:54:00,2.0,1,0
2018-11-01 09:11:00,3.0,0,0
2018-11-01 12:36:00,2.0,1,0
2018-11-01 15:33:00,4.0,0,0
2018-11-01 18:07:00,2.0,1,0
2018-11-01 21:09:00,2.0,0,0
2018-11-01 21:40:00,2.0,1,0
2018-11-01 21:43:00,2.0,0,0
2018-11-02 05:11:00,2.0,1,0
2018-11-02 05:38:00,2.0,0,0
2018-11-02 06:34:00,3.0,1,0
2018-11-02 09:10:00,3.0,0,0
2018-11-02 12:42:00,3.0,1,0
2018-11-02 12:48:00,3.0,0,0
2018-11-02 18:14:00,2.0,1,0
2018-11-02 21:12:00,2.0,0,0
2018-11-02 21:46:00,2.0,1,0
2018-11-02 21:52:00,2.0,0,0
2018-11-02 22:02:00,3.0,1,0
2018-11-02 22:06:00,3.0,0,0
2018-11-02 22:20:00,3.0,1,0
2018-11-03 01:12:00,3.0,0,0
2018-11-04 20:24:00,2.0,1,0
2018-11-05 04:21:00,3.0,0,0
2018-11-05 07:36:00,2.0,1,0
2018-11-05 09:11:00,2.0,0,0
2018-11-05 18:07:00,3.0,1,0
2018-11-05 21:10:00,3.0,0,0
2018-11-05 21:40:00,2.0,1,0
2018-11-05 21:43:00,2.0,0,0
2018-11-05 22:13:00,2.0,1,0
2018-11-05 22:15:00,3.0,0,0
2018-11-05 22:28:00,3.0,1,0
2018-11-06 00:27:00,2.0,0,0
2018-11-06 07:36:00,2.0,1,0
2018-11-06 09:11:00,2.0,0,0
2018-11-06 18:07:00,3.0,1,0
2018-11-06 21:09:00,2.0,0,0
2018-11-06 21:41:00,3.0,1,0
2018-11-06 21:45:00,3.0,0,0
2018-11-06 22:12:00,2.0,1,0
2018-11-06 22:16:00,3.0,0,0
2018-11-06 22:28:00,2.0,1,0
2018-11-07 00:28:00,2.0,0,0
2018-11-07 07:35:00,2.0,1,0
2018-11-07 09:11:00,2.0,0,0
2018-11-07 15:19:00,3.0,1,0
2018-11-07 15:28:00,4.0,0,0
2018-11-07 18:07:00,2.0,1,0
2018-11-07 21:11:00,2.0,0,0
2018-11-07 21:42:00,2.0,1,0
2018-11-07 21:45:00,2.0,0,0
2018-11-07 22:12:00,2.0,1,0
2018-11-07 22:15:00,2.0,0,0
2018-11-07 22:29:00,3.0,1,0
2018-11-08 00:29:00,2.0,0,0
2018-11-08 01:04:00,4.0,1,0
2018-11-08 04:38:00,3.0,0,0
2018-11-08 07:35:00,2.0,1,0
2018-11-08 09:12:00,2.0,0,0
2018-11-08 18:08:00,2.0,1,0
2018-11-08 21:09:00,2.0,0,0
2018-11-08 21:40:00,3.0,1,0
2018-11-08 21:46:00,3.0,0,0
2018-11-08 22:18:00,2.0,1,0
2018-11-08 22:19:00,3.0,0,0
2018-11-08 22:28:00,2.0,1,0
2018-11-09 00:27:00,2.0,0,0
2018-11-09 07:36:00,2.0,1,0
2018-11-09 09:13:00,2.0,0,0
2018-11-09 18:07:00,2.0,1,0
2018-11-09 21:09:00,2.0,0,0
2018-11-09 21:41:00,3.0,1,0
2018-11-09 21:45:00,3.0,0,0
2018-11-09 22:03:00,3.0,1,0
2018-11-09 22:06:00,3.0,0,0
2018-11-09 22:14:00,3.0,1,0
2018-11-09 22:17:00,2.0,0,0
2018-11-09 22:28:00,3.0,1,0
2018-11-10 01:11:00,3.0,0,0
2018-11-12 07:35:00,2.0,1,0
2018-11-12 09:15:00,3.0,0,0
2018-11-12 18:07:00,3.0,1,0
2018-11-12 21:09:00,2.0,0,0
2018-11-12 21:50:00,2.0,1,0
2018-11-12 21:53:00,2.0,0,0
2018-11-12 22:13:00,2.0,1,0
2018-11-12 22:15:00,3.0,0,0
2018-11-12 22:28:00,3.0,1,0
2018-11-13 00:27:00,2.0,0,0
2018-11-13 07:35:00,3.0,1,0
2018-11-13 09:11:00,3.0,0,0
2018-11-13 10:21:00,2.0,1,0
2018-11-13 10:43:00,2.0,0,0
2018-11-13 18:07:00,3.0,1,0
2018-11-13 21:12:00,3.0,0,0
2018-11-13 21:40:00,3.0,1,0
2018-11-13 21:43:00,3.0,0,0
2018-11-13 22:12:00,2.0,1,0
2018-11-13 22:15:00,3.0,0,0
